page,name,rating,date,snippet,snippet_baku,tokens,stemmed_tokens,positive_count,negative_count,sentiment_label
61,my travel diary,5.0,5 tahun lalu,bisa lihat pemandangan surabaya dari lantai 5,bisa lihat pemandangan surabaya dari lantai 5,"['bisa', 'lihat', 'pemandangan', 'surabaya', 'dari', 'lantai', '5']","['bisa', 'lihat', 'pandang', 'surabaya', 'dari', 'lantai', '5']",0,0,netral
62,wan dhika,5.0,5 tahun lalu,tempatnya bagus selalu ramai,tempatnya bagus selalu ramai,"['tempatnya', 'bagus', 'selalu', 'ramai']","['tempat', 'bagus', 'selalu', 'ramai']",1,0,positif
62,suluh sanyoto,4.0,7 bulan lalu,enak,enak,['enak'],['enak'],1,0,positif
62,angga prastyo,5.0,5 tahun lalu,mantap banget banyakin promo dong,mantap sekali banyakin promo dong,"['mantap', 'sekali', 'banyakin', 'promo', 'dong']","['mantap', 'sekali', 'banyakin', 'promo', 'dong']",1,0,positif
62,vira nabilah,3.0,6 tahun lalu,pelayanannya kurang cepat shg antri lama,pelayanannya kurang cepat shg antri lama,"['pelayanannya', 'kurang', 'cepat', 'shg', 'antri', 'lama']","['layan', 'kurang', 'cepat', 'shg', 'antri', 'lama']",1,2,negatif
62,fitri juliarto,5.0,6 tahun lalu,rame bangetsampe kehabisan sambel level 5,rame bangetsampe kehabisan sambel level 5,"['rame', 'bangetsampe', 'kehabisan', 'sambel', 'level', '5']","['rame', 'bangetsampe', 'habis', 'sambel', 'level', '5']",0,0,netral
62,sawitri hidayat,1.0,5 tahun lalu,enak tp lama menyajikannya,enak tapi lama menyajikannya,"['enak', 'tapi', 'lama', 'menyajikannya']","['enak', 'tapi', 'lama', 'saji']",1,1,netral
62,firdha windya,5.0,7 tahun lalu,suka spicy pedasnya kerasa bingit,suka spicy pedasnya kerasa bingit,"['suka', 'spicy', 'pedasnya', 'kerasa', 'bingit']","['suka', 'spicy', 'pedas', 'rasa', 'bingit']",1,0,positif
62,ragasta chairil,5.0,4 tahun lalu,nyaman terjangkau,nyaman terjangkau,"['nyaman', 'terjangkau']","['nyaman', 'jangkau']",1,0,positif
62,amanah puspaningtyas,4.0,5 tahun lalu,tempatnya cukup luas nyaman,tempatnya cukup luas nyaman,"['tempatnya', 'cukup', 'luas', 'nyaman']","['tempat', 'cukup', 'luas', 'nyaman']",2,0,positif
62,faizal akbar,4.0,6 tahun lalu,pedes mayan nendang,pedes mayan nendang,"['pedes', 'mayan', 'nendang']","['pedes', 'mayan', 'nendang']",0,0,netral
63,hasna dzannirah,5.0,5 tahun lalu,makanannya enak,makanannya enak,"['makanannya', 'enak']","['makan', 'enak']",1,0,positif
63,rakhman matsunaga,5.0,2 tahun lalu,nyaman,nyaman,['nyaman'],['nyaman'],1,0,positif
63,zainul abidin,5.0,7 tahun lalu,enak favorit pedasnya tempatnya jga asik,enak favorit pedasnya tempatnya jga asik,"['enak', 'favorit', 'pedasnya', 'tempatnya', 'jga', 'asik']","['enak', 'favorit', 'pedas', 'tempat', 'jga', 'asik']",2,0,positif
63,heri firmansyah,4.0,5 tahun lalu,variasi menunya kurang banyak,variasi menunya kurang banyak,"['variasi', 'menunya', 'kurang', 'banyak']","['variasi', 'menu', 'kurang', 'banyak']",0,1,negatif
63,intan mrp,5.0,6 tahun lalu,enak pedes cocok selera pedasku menggila,enak pedes cocok selera pedasku menggila,"['enak', 'pedes', 'cocok', 'selera', 'pedasku', 'menggila']","['enak', 'pedes', 'cocok', 'selera', 'pedas', 'gila']",1,0,positif
63,erma rachmawati,4.0,7 tahun lalu,suka sama minumnya,suka sama minumnya,"['suka', 'sama', 'minumnya']","['suka', 'sama', 'minum']",1,0,positif
63,adrizal nindi rivaldi,5.0,6 tahun lalu,mantap tp rame,mantap tapi rame,"['mantap', 'tapi', 'rame']","['mantap', 'tapi', 'rame']",1,0,positif
63,dolan bareng moko,5.0,6 tahun lalu,tempat makan ayam goreng tepung bumbu siram macem2,tempat makan ayam goreng tepung bumbu siram macem2,"['tempat', 'makan', 'ayam', 'goreng', 'tepung', 'bumbu', 'siram', 'macem2']","['tempat', 'makan', 'ayam', 'goreng', 'tepung', 'bumbu', 'siram', 'macem2']",0,0,netral
63,putut riyanto,5.0,2 tahun lalu,nyaman tentram ada musiknya,nyaman tentram ada musiknya,"['nyaman', 'tentram', 'ada', 'musiknya']","['nyaman', 'tentram', 'ada', 'musik']",1,0,positif
63,prastya wan,4.0,6 tahun lalu,kalau ingin ayam krispy pedas mending kesini,kalau ingin ayam krispy pedas mending kesini,"['kalau', 'ingin', 'ayam', 'krispy', 'pedas', 'mending', 'kesini']","['kalau', 'ingin', 'ayam', 'krispy', 'pedas', 'mending', 'kesini']",0,0,netral
64,kiya,4.0,6 tahun lalu,pelayanan baik namun seeikit lama antrian panjang,pelayanan baik namun seeikit lama antrian panjang,"['pelayanan', 'baik', 'namun', 'seeikit', 'lama', 'antrian', 'panjang']","['layan', 'baik', 'namun', 'seeikit', 'lama', 'antri', 'panjang']",1,1,netral
64,arif prastyo,5.0,6 tahun lalu,bagus suka bisa liat view kota surabaya,bagus suka bisa liat view kota surabaya,"['bagus', 'suka', 'bisa', 'liat', 'view', 'kota', 'surabaya']","['bagus', 'suka', 'bisa', 'liat', 'view', 'kota', 'surabaya']",2,0,positif
64,febrina putri amalia,5.0,6 tahun lalu,pelayanan paling ramah dari seluruh richeese surabaya,pelayanan paling ramah dari seluruh richeese surabaya,"['pelayanan', 'paling', 'ramah', 'dari', 'seluruh', 'richeese', 'surabaya']","['layan', 'paling', 'ramah', 'dari', 'seluruh', 'richeese', 'surabaya']",1,0,positif
64,sony liston,5.0,4 tahun lalu,bagi suka pedes recomend ini,bagi suka pedes recomend ini,"['bagi', 'suka', 'pedes', 'recomend', 'ini']","['bagi', 'suka', 'pedes', 'recomend', 'ini']",1,0,positif
64,ismail triyadi,5.0,6 tahun lalu,buat suka keju musti coba,buat suka keju musti coba,"['buat', 'suka', 'keju', 'musti', 'coba']","['buat', 'suka', 'keju', 'musti', 'coba']",1,0,positif
64,zakiyah lm,5.0,6 tahun lalu,makanannya enak sekali,makanannya enak sekali,"['makanannya', 'enak', 'sekali']","['makan', 'enak', 'sekali']",1,0,positif
64,abdul mujib,5.0,5 tahun lalu,cuma ga suka antrinya hehe,cuman tidak suka antrinya hehe,"['cuman', 'tidak', 'suka', 'antrinya', 'hehe']","['cuman', 'tidak', 'suka', 'antri', 'hehe']",1,1,netral
64,riana dwi anggaeni,3.0,5 tahun lalu,pegawainya ramah pelayanannya,pegawainya ramah pelayanannya,"['pegawainya', 'ramah', 'pelayanannya']","['pegawai', 'ramah', 'layan']",1,0,positif
64,plamo ae,5.0,5 tahun lalu,mantapp pedesnya,mantapp pedesnya,"['mantapp', 'pedesnya']","['mantapp', 'pedesnya']",0,0,netral
64,kusuma chan,5.0,7 bulan lalu,view bagus,view bagus,"['view', 'bagus']","['view', 'bagus']",1,0,positif
65,eka sugiatik,5.0,6 tahun lalu,nie tempat sip buat nyenengin pacar,nie tempat sip buat nyenengin pacar,"['nie', 'tempat', 'sip', 'buat', 'nyenengin', 'pacar']","['nie', 'tempat', 'sip', 'buat', 'nyenengin', 'pacar']",0,0,netral
65,cyl cheelo,4.0,6 tahun lalu,view bagus dari food court royal,view bagus dari food court royal,"['view', 'bagus', 'dari', 'food', 'court', 'royal']","['view', 'bagus', 'dari', 'food', 'court', 'royal']",1,0,positif
65,heehoo,5.0,6 tahun lalu,sekarang sudah tidak sepedas dulu rasanya,sekarang sudah tidak sepedas dulu rasanya,"['sekarang', 'sudah', 'tidak', 'sepedas', 'dulu', 'rasanya']","['sekarang', 'sudah', 'tidak', 'sepedas', 'dulu', 'rasa']",0,1,negatif
65,diarindo krisnatama,5.0,6 tahun lalu,dulu pedesskrng ga pedes lagi,dulu pedesskrng tidak pedes lagi,"['dulu', 'pedesskrng', 'tidak', 'pedes', 'lagi']","['dulu', 'pedesskrng', 'tidak', 'pedes', 'lagi']",0,1,negatif
65,zilmi tri rahma,4.0,6 tahun lalu,kalo weekend antrinya panjang,kalo weekend antrinya panjang,"['kalo', 'weekend', 'antrinya', 'panjang']","['kalo', 'weekend', 'antri', 'panjang']",0,0,netral
65,kop chanel,5.0,7 bulan lalu,suasanya nyaman,suasanya nyaman,"['suasanya', 'nyaman']","['suasa', 'nyaman']",1,0,positif
65,sodikul jalil mc,5.0,6 tahun lalu,pedesss nampol mantap,pedesss nampol mantap,"['pedesss', 'nampol', 'mantap']","['pedesss', 'nampol', 'mantap']",1,0,positif
65,dianira putri,3.0,6 tahun lalu,enak pada jamannya,enak pada jamannya,"['enak', 'pada', 'jamannya']","['enak', 'pada', 'jaman']",1,0,positif
65,arya grab,5.0,6 tahun lalu,saus kejunya ciamik,saus kejunya ciamik,"['saus', 'kejunya', 'ciamik']","['saus', 'keju', 'ciamik']",0,0,netral
65,mamiek winarmi,4.0,6 tahun lalu,tempat pelayanan menyenangkan,tempat pelayanan menyenangkan,"['tempat', 'pelayanan', 'menyenangkan']","['tempat', 'layan', 'senang']",1,0,positif
66,nurpatrio mardiutomo,4.0,3 tahun lalu,pilihan resto fastfood ada royal plaza,pilihan resto fastfood ada royal plaza,"['pilihan', 'resto', 'fastfood', 'ada', 'royal', 'plaza']","['pilih', 'resto', 'fastfood', 'ada', 'royal', 'plaza']",0,0,netral
66,widya prasetya,5.0,5 tahun lalu,pecinta pedas wajib mampir,pecinta pedas wajib mampir,"['pecinta', 'pedas', 'wajib', 'mampir']","['cinta', 'pedas', 'wajib', 'mampir']",0,0,netral
66,budi andiwinanto,4.0,5 tahun lalu,tempat kurang luas,tempat kurang luas,"['tempat', 'kurang', 'luas']","['tempat', 'kurang', 'luas']",1,1,netral
66,nur afifah kusumawardhani,5.0,6 tahun lalu,makan disuguhkan pemandangan luar jendela keren,makan disuguhkan pemandangan luar jendela keren,"['makan', 'disuguhkan', 'pemandangan', 'luar', 'jendela', 'keren']","['makan', 'suguh', 'pandang', 'luar', 'jendela', 'keren']",1,0,positif
66,bil hal akbar,4.0,6 tahun lalu,masakan enak sudah lebih dari cukup,masakan enak sudah lebih dari cukup,"['masakan', 'enak', 'sudah', 'lebih', 'dari', 'cukup']","['masakan', 'enak', 'sudah', 'lebih', 'dari', 'cukup']",1,0,positif
66,monster bean,5.0,4 tahun lalu,harusnya dapet keju semangkok,harusnya dapet keju semangkok,"['harusnya', 'dapet', 'keju', 'semangkok']","['harus', 'dapet', 'keju', 'semangkok']",0,0,netral
66,kanaya chanell88,5.0,7 bulan lalu,oke,oke,['oke'],['oke'],0,0,netral
66,muhammad yusuf akbarrizky,5.0,6 tahun lalu,good food pedasnya gila,good food pedasnya gila,"['good', 'food', 'pedasnya', 'gila']","['good', 'food', 'pedas', 'gila']",0,0,netral
66,cerita nisa,5.0,4 tahun lalu,bumbu terenaq ini love yaaa,bumbu terenaq ini love yaaa,"['bumbu', 'terenaq', 'ini', 'love', 'yaaa']","['bumbu', 'terenaq', 'ini', 'love', 'yaaa']",0,0,netral
66,graceoctavia,4.0,4 tahun lalu,enak nyaman beeaih pelayanan cepat,enak nyaman beeaih pelayanan cepat,"['enak', 'nyaman', 'beeaih', 'pelayanan', 'cepat']","['enak', 'nyaman', 'beeaih', 'layan', 'cepat']",3,0,positif
67,sitqam bulan110,5.0,5 tahun lalu,enak makananx pasti pedaas,enak makananx pasti pedaas,"['enak', 'makananx', 'pasti', 'pedaas']","['enak', 'makananx', 'pasti', 'pedaas']",1,0,positif
67,lova love,4.0,6 tahun lalu,enaktempat nyaman,enaktempat nyaman,"['enaktempat', 'nyaman']","['enaktempat', 'nyaman']",1,0,positif
67,kristanti ika,2.0,6 tahun lalu,pelayanan kurang cepat tempat kurang nyaman,pelayanan kurang cepat tempat kurang nyaman,"['pelayanan', 'kurang', 'cepat', 'tempat', 'kurang', 'nyaman']","['layan', 'kurang', 'cepat', 'tempat', 'kurang', 'nyaman']",2,2,netral
67,mila almuzzammil,5.0,5 tahun lalu,ayam enak,ayam enak,"['ayam', 'enak']","['ayam', 'enak']",1,0,positif
67,aris sugianto,4.0,5 tahun lalu,lumayan siiih buat nongkrong,lumayan siiih buat nongkrong,"['lumayan', 'siiih', 'buat', 'nongkrong']","['lumayan', 'siiih', 'buat', 'nongkrong']",0,0,netral
67,iwannawiwani,5.0,6 tahun lalu,padass mantabbss sayang lupa foto,padass mantabbss sayang lupa foto,"['padass', 'mantabbss', 'sayang', 'lupa', 'foto']","['padass', 'mantabbss', 'sayang', 'lupa', 'foto']",0,0,netral
67,rafi alamsyah,4.0,6 tahun lalu,enak buat familyjoss,enak buat familyjoss,"['enak', 'buat', 'familyjoss']","['enak', 'buat', 'familyjoss']",1,0,positif
67,imanullah farhan hutasuhut,5.0,3 tahun lalu,pilih dekat jendela great view,pilih dekat jendela great view,"['pilih', 'dekat', 'jendela', 'great', 'view']","['pilih', 'dekat', 'jendela', 'great', 'view']",0,0,netral
67,naomi tri cahyono,4.0,6 tahun lalu,tempat nyaman enak untuk buat nongkrong,tempat nyaman enak untuk buat nongkrong,"['tempat', 'nyaman', 'enak', 'untuk', 'buat', 'nongkrong']","['tempat', 'nyaman', 'enak', 'untuk', 'buat', 'nongkrong']",2,0,positif
67,amalia dwi aryanti,5.0,5 tahun lalu,tempat favorit untuk makan ayam mall,tempat favorit untuk makan ayam mall,"['tempat', 'favorit', 'untuk', 'makan', 'ayam', 'mall']","['tempat', 'favorit', 'untuk', 'makan', 'ayam', 'mall']",0,0,netral
68,dwi yanto,3.0,5 tahun lalu,fire wings tetep plg juara,fire wings tetep plg juara,"['fire', 'wings', 'tetep', 'plg', 'juara']","['fire', 'wings', 'tetep', 'plg', 'juara']",1,0,positif
68,satriawan rinaldi,5.0,6 tahun lalu,pedasnya menggugah selera makan,pedasnya menggugah selera makan,"['pedasnya', 'menggugah', 'selera', 'makan']","['pedas', 'gugah', 'selera', 'makan']",0,0,netral
68,rezza alfiansyah jendera,5.0,6 tahun lalu,pedesnya gak nahan,pedesnya tidak nahan,"['pedesnya', 'tidak', 'nahan']","['pedesnya', 'tidak', 'nahan']",0,1,negatif
68,ant lyric,3.0,7 tahun lalu,non smoke terlalu dingin,non smoke terlalu dingin,"['non', 'smoke', 'terlalu', 'dingin']","['non', 'smoke', 'terlalu', 'dingin']",0,0,netral
68,faridh fuaddin firmansyah,2.0,7 tahun lalu,saya beli paket combo diarahkan ke wings,saya beli paket combo diarahkan ke wings,"['saya', 'beli', 'paket', 'combo', 'diarahkan', 'ke', 'wings']","['saya', 'beli', 'paket', 'combo', 'arah', 'ke', 'wings']",0,0,netral
68,defvychristian permana,4.0,6 tahun lalu,standartlah masi enakan spazio,standartlah masi enakan spazio,"['standartlah', 'masi', 'enakan', 'spazio']","['standartlah', 'mas', 'enak', 'spazio']",1,0,positif
68,zulfikar yokihadi,4.0,2 tahun lalu,enak seperti richeese pada umumnya,enak seperti richeese pada umumnya,"['enak', 'seperti', 'richeese', 'pada', 'umumnya']","['enak', 'seperti', 'richeese', 'pada', 'umum']",1,0,positif
68,nurul qomariya,5.0,7 tahun lalu,karena rasanya enak makan enak,karena rasanya enak makan enak,"['karena', 'rasanya', 'enak', 'makan', 'enak']","['karena', 'rasa', 'enak', 'makan', 'enak']",2,0,positif
68,syahputra hafid,5.0,5 tahun lalu,mantep sihslu rame,mantep sihslu rame,"['mantep', 'sihslu', 'rame']","['mantep', 'sihslu', 'rame']",0,0,netral
68,patrick kakambong,5.0,6 tahun lalu,pedasnya pengen gebrak2 meja haha,pedasnya pengen gebrak2 meja haha,"['pedasnya', 'pengen', 'gebrak2', 'meja', 'haha']","['pedas', 'ken', 'gebrak2', 'meja', 'haha']",0,0,netral
69,reno saputro,3.0,6 tahun lalu,maknyus masakannya,maknyus masakannya,"['maknyus', 'masakannya']","['maknyus', 'masakan']",0,0,netral
69,yusdi bachtiar,4.0,6 tahun lalu,bersih nyaman tempatnya parkir luas,bersih nyaman tempatnya parkir luas,"['bersih', 'nyaman', 'tempatnya', 'parkir', 'luas']","['bersih', 'nyaman', 'tempat', 'parkir', 'luas']",3,0,positif
69,lyndhita,5.0,7 tahun lalu,enaak,enaak,['enaak'],['enaak'],0,0,netral
69,arrrasya alif,5.0,6 tahun lalu,tempat nyaman buwat nongkrong so cool,tempat nyaman buwat nongkrong so cool,"['tempat', 'nyaman', 'buwat', 'nongkrong', 'so', 'cool']","['tempat', 'nyaman', 'buwat', 'nongkrong', 'so', 'cool']",1,0,positif
69,nicky a,5.0,5 tahun lalu,kalo malam viewnya bagus,kalo malam viewnya bagus,"['kalo', 'malam', 'viewnya', 'bagus']","['kalo', 'malam', 'viewnya', 'bagus']",1,0,positif
69,esther grissellda,5.0,6 tahun lalu,chiken hot pedes banget,chiken hot pedes sekali,"['chiken', 'hot', 'pedes', 'sekali']","['chiken', 'hot', 'pedes', 'sekali']",0,0,netral
69,andhi wibowo,5.0,7 tahun lalu,enak ada varian pedas keju,enak ada varian pedas keju,"['enak', 'ada', 'varian', 'pedas', 'keju']","['enak', 'ada', 'varian', 'pedas', 'keju']",1,0,positif
69,muhammad mutashim budi utomo,5.0,6 tahun lalu,enak makanannya,enak makanannya,"['enak', 'makanannya']","['enak', 'makan']",1,0,positif
69,dj onada,5.0,6 tahun lalu,pasti tau sendiri rasanya enak,pasti tau sendiri rasanya enak,"['pasti', 'tau', 'sendiri', 'rasanya', 'enak']","['pasti', 'tau', 'sendiri', 'rasa', 'enak']",1,0,positif
69,suci laningtyas,5.0,6 tahun lalu,tempatnya nyaman buat kumpul,tempatnya nyaman buat kumpul,"['tempatnya', 'nyaman', 'buat', 'kumpul']","['tempat', 'nyaman', 'buat', 'kumpul']",1,0,positif
70,gelandangan langit,5.0,8 bulan lalu,nyaman,nyaman,['nyaman'],['nyaman'],1,0,positif
70,eko eko,3.0,6 tahun lalu,pelayan lamah,pelayan lamah,"['pelayan', 'lamah']","['layan', 'lamah']",0,0,netral
70,editya sandy,5.0,6 tahun lalu,view tempatnya keren bangetttt,view tempatnya keren bangetttt,"['view', 'tempatnya', 'keren', 'bangetttt']","['view', 'tempat', 'keren', 'bangetttt']",1,0,positif
70,nanang hasan,3.0,5 tahun lalu,harga rasa pas,harga rasa pas,"['harga', 'rasa', 'pas']","['harga', 'rasa', 'pas']",0,0,netral
70,ahmad zaini,5.0,4 tahun lalu,tempat nyaman untuk makan bareng,tempat nyaman untuk makan bareng,"['tempat', 'nyaman', 'untuk', 'makan', 'bareng']","['tempat', 'nyaman', 'untuk', 'makan', 'bareng']",1,0,positif
70,jessica karinata isnandin,4.0,6 tahun lalu,tempat nyaman viewnya bagus,tempat nyaman viewnya bagus,"['tempat', 'nyaman', 'viewnya', 'bagus']","['tempat', 'nyaman', 'viewnya', 'bagus']",2,0,positif
70,supriatna prinx,5.0,2 tahun lalu,spicy lover sehera merapaattt,spicy lover sehera merapaattt,"['spicy', 'lover', 'sehera', 'merapaattt']","['spicy', 'lover', 'sehera', 'merapaattt']",0,0,netral
70,hs abay,5.0,6 tahun lalu,fire wings hot gilaa,fire wings hot gilaa,"['fire', 'wings', 'hot', 'gilaa']","['fire', 'wings', 'hot', 'gilaa']",0,0,netral
70,leonartho,4.0,6 tahun lalu,menunya lumayan enak,menunya lumayan enak,"['menunya', 'lumayan', 'enak']","['menu', 'lumayan', 'enak']",1,0,positif
70,imam makhdin,5.0,6 tahun lalu,enak antri haha,enak antri haha,"['enak', 'antri', 'haha']","['enak', 'antri', 'haha']",1,0,positif
71,leonii taagustin,5.0,5 tahun lalu,enak bangettt pengen kesini lagi,enak bangettt pengen kesini lagi,"['enak', 'bangettt', 'pengen', 'kesini', 'lagi']","['enak', 'bangettt', 'ken', 'kesini', 'lagi']",1,0,positif
71,surabaya metal,5.0,5 tahun lalu,woww lvl 5 jossss,woww lvl 5 jossss,"['woww', 'lvl', '5', 'jossss']","['woww', 'lvl', '5', 'jossss']",0,0,netral
71,diyah agustina w,5.0,7 tahun lalu,makanan siap saji enak pedasss,makanan siap saji enak pedasss,"['makanan', 'siap', 'saji', 'enak', 'pedasss']","['makan', 'siap', 'saji', 'enak', 'pedasss']",1,0,positif
71,nur hajizah,4.0,6 tahun lalu,ya mantab bagi penyuka pedas,ya mantap bagi penyuka pedas,"['ya', 'mantap', 'bagi', 'penyuka', 'pedas']","['ya', 'mantap', 'bagi', 'suka', 'pedas']",2,0,positif
71,syalsabila ff,4.0,5 tahun lalu,kalo disini antrinya panjang banget,kalo disini antrinya panjang sekali,"['kalo', 'disini', 'antrinya', 'panjang', 'sekali']","['kalo', 'sini', 'antri', 'panjang', 'sekali']",0,0,netral
71,chycilia clara,4.0,5 tahun lalu,lumayan standar,lumayan standar,"['lumayan', 'standar']","['lumayan', 'standar']",0,0,netral
71,keenar hantoro,5.0,5 tahun lalu,baguspertahankan,baguspertahankan,['baguspertahankan'],['baguspertahankan'],0,0,netral
71,dafa enan,4.0,6 tahun lalu,pedes sama kejunya mantap,pedes sama kejunya mantap,"['pedes', 'sama', 'kejunya', 'mantap']","['pedes', 'sama', 'keju', 'mantap']",1,0,positif
71,mahrosa devi,5.0,6 tahun lalu,enak polll punya ciri khas rasa,enak polll punya ciri khas rasa,"['enak', 'polll', 'punya', 'ciri', 'khas', 'rasa']","['enak', 'polll', 'punya', 'ciri', 'khas', 'rasa']",1,0,positif
71,yonny family,5.0,6 tahun lalu,tempat nyaman buat keluarga,tempat nyaman buat keluarga,"['tempat', 'nyaman', 'buat', 'keluarga']","['tempat', 'nyaman', 'buat', 'keluarga']",1,0,positif
72,dita destanika,4.0,6 tahun lalu,tempat enak,tempat enak,"['tempat', 'enak']","['tempat', 'enak']",1,0,positif
72,nunung surabaya,5.0,6 tahun lalu,favorit anak2x klu lg jalan2x ke royal plaza,favorit anak2x klu lagi jalan2x ke royal plaza,"['favorit', 'anak2x', 'klu', 'lagi', 'jalan2x', 'ke', 'royal', 'plaza']","['favorit', 'anak2x', 'klu', 'lagi', 'jalan2x', 'ke', 'royal', 'plaza']",0,0,netral
72,iyan hermawan,5.0,6 tahun lalu,mantap pokok,mantap pokok,"['mantap', 'pokok']","['mantap', 'pokok']",1,0,positif
72,novirlin daely,5.0,6 tahun lalu,kalau ada promo lumayan rame,kalau ada promo lumayan rame,"['kalau', 'ada', 'promo', 'lumayan', 'rame']","['kalau', 'ada', 'promo', 'lumayan', 'rame']",0,0,netral
72,dhania pramita,3.0,6 tahun lalu,dapurnya lelet bikin antrian panjang,dapurnya lelet bikin antrian panjang,"['dapurnya', 'lelet', 'bikin', 'antrian', 'panjang']","['dapur', 'lelet', 'bikin', 'antri', 'panjang']",0,0,netral
72,sty rhny,5.0,6 tahun lalu,pelayanan sngat bagus ramah,pelayanan sngat bagus ramah,"['pelayanan', 'sngat', 'bagus', 'ramah']","['layan', 'sngat', 'bagus', 'ramah']",2,0,positif
72,joko yuli,5.0,6 tahun lalu,mantab ayamnya,mantap ayamnya,"['mantap', 'ayamnya']","['mantap', 'ayam']",1,0,positif
72,afifah fifi,4.0,6 tahun lalu,pas kesini airnya lagi mati,pas kesini airnya lagi mati,"['pas', 'kesini', 'airnya', 'lagi', 'mati']","['pas', 'kesini', 'air', 'lagi', 'mati']",0,0,netral
72,bana sembiring,5.0,4 tahun lalu,prosesnya mantap sekali,prosesnya mantap sekali,"['prosesnya', 'mantap', 'sekali']","['proses', 'mantap', 'sekali']",1,0,positif
72,fitria purnamasari,5.0,7 tahun lalu,dikangeni kalo lagi d malangsby,dikangeni kalo lagi d malangsby,"['dikangeni', 'kalo', 'lagi', 'd', 'malangsby']","['kangen', 'kalo', 'lagi', 'd', 'malangsby']",0,0,netral
